"DT_GERACAO";"HH_GERACAO";"ANO_ELEICAO";"CD_TIPO_ELEICAO";"NM_TIPO_ELEICAO";"NR_TURNO";"CD_ELEICAO";"DS_ELEICAO";"DT_ELEICAO";"TP_ABRANGENCIA";"SG_UF";"SG_UE";"NM_UE";"CD_MUNICIPIO";"NM_MUNICIPIO";"NR_ZONA";"CD_CARGO";"DS_CARGO";"QT_APTOS";"QT_SECOES";"QT_SECOES_AGREGADAS";"QT_APTOS_TOT";"QT_SECOES_TOT";"QT_COMPARECIMENTO";"QT_ABSTENCOES";"ST_VOTO_EM_TRANSITO";"QT_VOTOS_NOMINAIS";"QT_VOTOS_BRANCOS";"QT_VOTOS_NULOS";"QT_VOTOS_LEGENDA";"QT_VOTOS_PENDENTES";"QT_VOTOS_ANULADOS";"HH_ULTIMA_TOTALIZACAO";"DT_ULTIMA_TOTALIZACAO"
"09/02/2020";"00:29:38";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"PR";"78174";"RIO AZUL";"78174";"RIO AZUL";"62";"13";"Vereador";"11205";"39";"10";"11205";"39";"9786";"1419";"N";"8772";"207";"303";"504";"0";"0";"17:52:25";"02/10/2016"
"09/02/2020";"00:29:38";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"PR";"74748";"RIO BONITO DO IGUAÇU";"74748";"RIO BONITO DO IGUAÇU";"45";"11";"Prefeito";"10522";"38";"1";"10522";"38";"9113";"1409";"N";"8648";"129";"336";"0";"0";"0";"18:19:16";"02/10/2016"
"09/02/2020";"00:29:38";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"PR";"78417";"SANTA CECÍLIA DO PAVÃO";"78417";"SANTA CECÍLIA DO PAVÃO";"63";"13";"Vereador";"3164";"14";"0";"3164";"14";"2815";"349";"N";"2561";"36";"91";"127";"0";"0";"17:17:36";"02/10/2016"
"09/02/2020";"00:29:38";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"PR";"75221";"CARAMBEÍ";"75221";"CARAMBEÍ";"16";"13";"Vereador";"15733";"44";"0";"15733";"44";"13579";"2154";"N";"11978";"565";"386";"650";"0";"0";"17:46:46";"02/10/2016"
"09/02/2020";"00:29:38";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"PR";"78310";"SABÁUDIA";"78310";"SABÁUDIA";"180";"11";"Prefeito";"5786";"16";"0";"5786";"16";"5234";"552";"N";"4982";"76";"176";"0";"0";"0";"18:31:23";"02/10/2016"
"09/02/2020";"00:29:38";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"PR";"79936";"TUPÃSSI";"79936";"TUPÃSSI";"113";"13";"Vereador";"6477";"20";"1";"6477";"20";"5818";"659";"N";"5347";"83";"126";"262";"0";"0";"18:01:02";"02/10/2016"
"09/02/2020";"00:29:38";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"PR";"77496";"PARANAVAÍ";"77496";"PARANAVAÍ";"138";"13";"Vereador";"19839";"63";"0";"19839";"63";"16004";"3835";"N";"13865";"681";"476";"982";"0";"0";"18:08:01";"02/10/2016"
"09/02/2020";"00:29:38";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"PR";"75353";"CURITIBA";"75353";"CURITIBA";"145";"13";"Vereador";"176821";"501";"0";"176821";"501";"148748";"28073";"N";"110028";"14138";"15122";"9460";"0";"0";"18:08:00";"02/10/2016"
"09/02/2020";"00:29:38";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"PR";"74942";"DOUTOR ULYSSES";"74942";"DOUTOR ULYSSES";"7";"11";"Prefeito";"4808";"19";"2";"4808";"19";"4341";"467";"N";"4107";"42";"192";"0";"0";"0";"18:19:18";"02/10/2016"
"09/02/2020";"00:29:38";"2016";"2";"Eleição Ordinária";"2";"221";"ELEIÇÕES MUNICIPAIS 2016";"30/10/2016";"M";"PR";"75353";"CURITIBA";"75353";"CURITIBA";"178";"11";"Prefeito";"80514";"297";"0";"80514";"297";"62851";"17663";"N";"52209";"2661";"7981";"0";"0";"0";"18:16:14";"30/10/2016"
"09/02/2020";"00:29:38";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"PR";"84573";"FIGUEIRA";"84573";"FIGUEIRA";"119";"11";"Prefeito";"6984";"22";"4";"6984";"22";"5571";"1413";"N";"5191";"96";"284";"0";"0";"0";"18:13:21";"02/10/2016"
"09/02/2020";"00:29:38";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"PR";"75248";"CORONEL DOMINGOS SOARES";"75248";"CORONEL DOMINGOS SOARES";"32";"13";"Vereador";"5565";"19";"1";"5565";"19";"4783";"782";"N";"4370";"48";"59";"306";"0";"0";"14:01:25";"16/11/2016"
"09/02/2020";"00:29:38";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"PR";"77771";"PONTA GROSSA";"77771";"PONTA GROSSA";"198";"13";"Vereador";"43410";"137";"5";"43410";"137";"39529";"3881";"N";"32493";"2679";"2052";"2305";"0";"0";"16:47:21";"16/11/2016"
"09/02/2020";"00:29:38";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"PR";"76554";"KALORÉ";"76554";"KALORÉ";"70";"11";"Prefeito";"3841";"14";"0";"3841";"14";"3356";"485";"N";"3132";"72";"152";"0";"0";"0";"17:34:04";"02/10/2016"
"09/02/2020";"00:29:38";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"PR";"75485";"MARQUINHO";"75485";"MARQUINHO";"45";"13";"Vereador";"4019";"15";"3";"4019";"15";"3349";"670";"N";"3107";"36";"39";"167";"0";"0";"18:41:28";"02/10/2016"
"09/02/2020";"00:29:38";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"PR";"75833";"GUARAPUAVA";"75833";"GUARAPUAVA";"44";"13";"Vereador";"44726";"162";"7";"44726";"162";"39938";"4788";"N";"33268";"2207";"2089";"2374";"0";"0";"13:01:22";"11/11/2016"
"09/02/2020";"00:29:38";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"PR";"75353";"CURITIBA";"75353";"CURITIBA";"1";"13";"Vereador";"118104";"362";"1";"118104";"362";"99690";"18414";"N";"75610";"7890";"10329";"5861";"0";"0";"18:08:00";"02/10/2016"
"09/02/2020";"00:29:38";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"PR";"84514";"CANTAGALO";"84514";"CANTAGALO";"203";"11";"Prefeito";"9702";"34";"3";"9702";"34";"7841";"1861";"N";"7540";"86";"215";"0";"0";"0";"17:53:54";"02/10/2016"
"09/02/2020";"00:29:38";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"PR";"79855";"CAFELÂNDIA";"79855";"CAFELÂNDIA";"126";"13";"Vereador";"11726";"34";"0";"11726";"34";"10343";"1383";"N";"9427";"252";"184";"480";"0";"0";"17:54:01";"02/10/2016"
"09/02/2020";"00:29:38";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"PR";"75248";"CORONEL DOMINGOS SOARES";"75248";"CORONEL DOMINGOS SOARES";"32";"11";"Prefeito";"5565";"19";"1";"5565";"19";"4783";"782";"N";"2359";"54";"2370";"0";"0";"0";"17:16:54";"10/10/2016"
"09/02/2020";"00:29:38";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"PR";"74470";"BARBOSA FERRAZ";"74470";"BARBOSA FERRAZ";"133";"11";"Prefeito";"9217";"33";"9";"9217";"33";"7379";"1838";"N";"4448";"113";"2818";"0";"0";"0";"18:07:23";"02/10/2016"
"09/02/2020";"00:29:38";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"PR";"78719";"SÃO JOÃO";"78719";"SÃO JOÃO";"151";"13";"Vereador";"8662";"30";"0";"8662";"30";"7716";"946";"N";"7136";"132";"148";"300";"0";"0";"17:46:23";"02/10/2016"
"09/02/2020";"00:29:38";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"PR";"75485";"MARQUINHO";"75485";"MARQUINHO";"45";"11";"Prefeito";"4019";"15";"3";"4019";"15";"3349";"670";"N";"3188";"64";"97";"0";"0";"0";"18:41:28";"02/10/2016"
"09/02/2020";"00:29:38";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"PR";"76015";"INAJÁ";"76015";"INAJÁ";"91";"11";"Prefeito";"2785";"8";"0";"2785";"8";"2461";"324";"N";"2385";"11";"65";"0";"0";"0";"17:17:08";"02/10/2016"
"09/02/2020";"00:29:38";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"PR";"74969";"VIRMOND";"74969";"VIRMOND";"203";"13";"Vereador";"3592";"12";"2";"3592";"12";"3242";"350";"N";"2870";"28";"201";"143";"0";"0";"10:51:21";"05/12/2016"
"09/02/2020";"00:29:38";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"PR";"79650";"NOVA AURORA";"79650";"NOVA AURORA";"120";"11";"Prefeito";"9817";"37";"2";"9817";"37";"8516";"1301";"N";"8240";"100";"176";"0";"0";"0";"18:01:20";"02/10/2016"
"09/02/2020";"00:29:38";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"PR";"77810";"PORTO AMAZONAS";"77810";"PORTO AMAZONAS";"13";"11";"Prefeito";"3817";"12";"1";"3817";"12";"3305";"512";"N";"3123";"67";"115";"0";"0";"0";"18:31:23";"02/10/2016"
"09/02/2020";"00:29:38";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"PR";"77194";"NOVA CANTU";"77194";"NOVA CANTU";"169";"13";"Vereador";"5631";"20";"1";"5631";"20";"5340";"291";"N";"4881";"42";"74";"343";"0";"0";"18:13:21";"02/10/2016"
"09/02/2020";"00:29:38";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"PR";"74462";"IVATÉ";"74462";"IVATÉ";"172";"11";"Prefeito";"5848";"20";"0";"5848";"20";"5120";"728";"N";"4918";"71";"131";"0";"0";"0";"17:25:27";"02/10/2016"
"09/02/2020";"00:29:38";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"PR";"78654";"SANTO INÁCIO";"78654";"SANTO INÁCIO";"95";"11";"Prefeito";"4653";"14";"0";"4653";"14";"4063";"590";"N";"3916";"33";"114";"0";"0";"0";"18:13:44";"02/10/2016"
"09/02/2020";"00:29:38";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"PR";"77992";"QUINTA DO SOL";"77992";"QUINTA DO SOL";"116";"11";"Prefeito";"4633";"17";"0";"4633";"17";"3947";"686";"N";"3743";"57";"147";"0";"0";"0";"17:27:56";"02/10/2016"
"09/02/2020";"00:29:38";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"PR";"75531";"FLORAÍ";"75531";"FLORAÍ";"71";"13";"Vereador";"4490";"15";"1";"4490";"15";"4029";"461";"N";"3674";"54";"74";"227";"0";"0";"18:00:16";"02/10/2016"
"09/02/2020";"00:29:38";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"PR";"77410";"PARAÍSO DO NORTE";"77410";"PARAÍSO DO NORTE";"100";"11";"Prefeito";"9102";"24";"1";"9102";"24";"7971";"1131";"N";"7656";"96";"219";"0";"0";"0";"17:18:17";"02/10/2016"
"09/02/2020";"00:29:38";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"PR";"78611";"SANTO ANTONIO DO CAIUÁ";"78611";"SANTO ANTONIO DO CAIUÁ";"87";"11";"Prefeito";"2498";"11";"0";"2498";"11";"2202";"296";"N";"2151";"13";"38";"0";"0";"0";"17:18:30";"02/10/2016"
"09/02/2020";"00:29:38";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"PR";"74160";"BOM SUCESSO DO SUL";"74160";"BOM SUCESSO DO SUL";"73";"11";"Prefeito";"2959";"11";"0";"2959";"11";"2771";"188";"N";"2723";"12";"36";"0";"0";"0";"17:40:38";"02/10/2016"
"09/02/2020";"00:29:38";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"PR";"74365";"HONÓRIO SERPA";"74365";"HONÓRIO SERPA";"101";"11";"Prefeito";"3959";"15";"3";"3959";"15";"3813";"146";"N";"3693";"41";"79";"0";"0";"0";"18:11:31";"02/10/2016"
"09/02/2020";"00:29:38";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"PR";"77712";"PITANGA";"77712";"PITANGA";"38";"13";"Vereador";"26584";"104";"8";"26584";"104";"21530";"5054";"N";"19672";"366";"306";"1186";"0";"0";"18:19:16";"02/10/2016"
"09/02/2020";"00:29:38";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"PR";"74934";"CASCAVEL";"74934";"CASCAVEL";"143";"11";"Prefeito";"55878";"173";"6";"55878";"173";"49875";"6003";"N";"45301";"1741";"2833";"0";"0";"0";"13:33:10";"11/11/2016"
"09/02/2020";"00:29:38";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"PR";"75337";"CRUZ MACHADO";"75337";"CRUZ MACHADO";"153";"13";"Vereador";"14154";"53";"4";"14154";"53";"12049";"2105";"N";"10813";"297";"346";"593";"0";"0";"19:02:00";"02/10/2016"
"09/02/2020";"00:29:38";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"PR";"77399";"PALOTINA";"77399";"PALOTINA";"124";"13";"Vereador";"22722";"72";"1";"22722";"72";"18902";"3820";"N";"16813";"678";"512";"899";"0";"0";"18:57:19";"02/10/2016"
"09/02/2020";"00:29:38";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"PR";"74136";"ALVORADA DO SUL";"74136";"ALVORADA DO SUL";"77";"13";"Vereador";"7321";"25";"0";"7321";"25";"6320";"1001";"N";"5836";"87";"125";"272";"0";"0";"10:56:32";"07/11/2016"
"09/02/2020";"00:29:38";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"PR";"78050";"REALEZA";"78050";"REALEZA";"130";"13";"Vereador";"13642";"49";"1";"13642";"49";"11561";"2081";"N";"10114";"416";"301";"730";"0";"0";"18:08:03";"02/10/2016"
"09/02/2020";"00:29:38";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"PR";"74080";"SANTA TEREZA DO OESTE";"74080";"SANTA TEREZA DO OESTE";"184";"13";"Vereador";"8359";"26";"2";"8359";"26";"7803";"556";"N";"6948";"127";"394";"334";"0";"0";"17:32:58";"02/10/2016"
"09/02/2020";"00:29:38";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"PR";"74616";"BOM SUCESSO";"74616";"BOM SUCESSO";"70";"13";"Vereador";"5297";"16";"0";"5297";"16";"4640";"657";"N";"4145";"86";"113";"296";"0";"0";"17:34:18";"02/10/2016"
"09/02/2020";"00:29:38";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"PR";"79057";"SERTANÓPOLIS";"79057";"SERTANÓPOLIS";"40";"11";"Prefeito";"13475";"36";"0";"13475";"36";"11162";"2313";"N";"6274";"268";"4620";"0";"0";"0";"17:18:13";"04/11/2016"
"09/02/2020";"00:29:38";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"PR";"76910";"MARINGÁ";"76910";"MARINGÁ";"137";"11";"Prefeito";"68993";"205";"0";"68993";"205";"56467";"12526";"N";"51003";"1951";"3513";"0";"0";"0";"16:50:04";"08/11/2016"
"09/02/2020";"00:29:38";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"PR";"75973";"IMBITUVA";"75973";"IMBITUVA";"29";"13";"Vereador";"22084";"66";"10";"22084";"66";"19254";"2830";"N";"17215";"610";"426";"1003";"0";"0";"18:46:23";"02/10/2016"
"09/02/2020";"00:29:38";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"PR";"74713";"CAMBÉ";"74713";"CAMBÉ";"181";"13";"Vereador";"36629";"128";"0";"36629";"128";"33255";"3374";"N";"26633";"2242";"2210";"2170";"0";"0";"17:46:23";"02/10/2016"
"09/02/2020";"00:29:38";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"PR";"75388";"GOIOXIM";"75388";"GOIOXIM";"203";"13";"Vereador";"5517";"24";"2";"5517";"24";"4878";"639";"N";"4630";"35";"31";"182";"0";"0";"18:46:23";"02/10/2016"
"09/02/2020";"00:29:38";"2016";"1";"Eleição Suplementar";"1";"247";"ELEIÇÃO SUPLEMENTAR DE FOZ DO IGUAÇU";"02/04/2017";"M";"PR";"75639";"FOZ DO IGUAÇU";"75639";"FOZ DO IGUAÇU";"147";"11";"Prefeito";"50451";"187";"0";"50451";"187";"42519";"7932";"N";"37551";"2063";"2905";"0";"0";"0";"18:06:08";"02/04/2017"
"09/02/2020";"00:29:38";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"PR";"79952";"NOVA PRATA DO IGUAÇU";"79952";"NOVA PRATA DO IGUAÇU";"162";"13";"Vereador";"8645";"28";"0";"8645";"28";"7845";"800";"N";"7044";"87";"413";"301";"0";"0";"18:10:49";"02/10/2016"
"09/02/2020";"00:29:38";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"PR";"76490";"JOAQUIM TÁVORA";"76490";"JOAQUIM TÁVORA";"55";"11";"Prefeito";"8853";"26";"0";"8853";"26";"7442";"1411";"N";"6669";"201";"572";"0";"0";"0";"17:40:29";"02/10/2016"
"09/02/2020";"00:29:38";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"PR";"75230";"CORBÉLIA";"75230";"CORBÉLIA";"126";"13";"Vereador";"13769";"43";"7";"13769";"43";"11896";"1873";"N";"10673";"399";"265";"559";"0";"0";"18:25:52";"02/10/2016"
"09/02/2020";"00:29:38";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"PR";"74683";"QUATRO PONTES";"74683";"QUATRO PONTES";"121";"11";"Prefeito";"3564";"11";"1";"3564";"11";"3243";"321";"N";"3147";"32";"64";"0";"0";"0";"17:40:46";"02/10/2016"
"09/02/2020";"00:29:38";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"PR";"76856";"MARIA HELENA";"76856";"MARIA HELENA";"142";"11";"Prefeito";"4702";"16";"0";"4702";"16";"4208";"494";"N";"4047";"36";"125";"0";"0";"0";"17:34:08";"02/10/2016"
"09/02/2020";"00:29:38";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"PR";"74195";"ANDIRÁ";"74195";"ANDIRÁ";"57";"11";"Prefeito";"17673";"53";"0";"17673";"53";"13992";"3681";"N";"13292";"152";"548";"0";"0";"0";"17:33:45";"02/10/2016"
"09/02/2020";"00:29:38";"2016";"1";"Eleição Suplementar";"1";"378";"ELEIÇÃO SUPLEMENTAR PIÊN";"17/03/2019";"M";"PR";"77615";"PIÊN";"77615";"PIÊN";"144";"11";"Prefeito";"9210";"32";"0";"9210";"32";"8227";"983";"N";"7540";"261";"426";"0";"0";"0";"18:05:17";"17/03/2019"
"09/02/2020";"00:29:38";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"PR";"75086";"ARIRANHA DO IVAÍ";"75086";"ARIRANHA DO IVAÍ";"152";"13";"Vereador";"2442";"10";"7";"2442";"10";"2173";"269";"N";"2063";"8";"27";"75";"0";"0";"17:46:58";"02/10/2016"
"09/02/2020";"00:29:38";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"PR";"75027";"NOVA ESPERANÇA DO SUDOESTE";"75027";"NOVA ESPERANÇA DO SUDOESTE";"162";"13";"Vereador";"4719";"15";"2";"4719";"15";"4437";"282";"N";"4236";"32";"26";"143";"0";"0";"18:40:26";"02/10/2016"
"09/02/2020";"00:29:38";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"PR";"75620";"RIO BRANCO DO IVAÍ";"75620";"RIO BRANCO DO IVAÍ";"136";"13";"Vereador";"3663";"11";"0";"3663";"11";"3181";"482";"N";"2891";"31";"65";"194";"0";"0";"17:32:39";"02/10/2016"
"09/02/2020";"00:29:38";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"PR";"79278";"TOLEDO";"79278";"TOLEDO";"148";"11";"Prefeito";"24123";"88";"1";"24123";"88";"21985";"2138";"N";"20189";"729";"1067";"0";"0";"0";"17:54:40";"02/10/2016"
"09/02/2020";"00:29:38";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"PR";"78131";"RIBEIRÃO CLARO";"78131";"RIBEIRÃO CLARO";"23";"11";"Prefeito";"9454";"28";"0";"9454";"28";"8246";"1208";"N";"7856";"99";"291";"0";"0";"0";"17:33:37";"02/10/2016"
"09/02/2020";"00:29:38";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"PR";"74276";"ARAPONGAS";"74276";"ARAPONGAS";"180";"13";"Vereador";"40225";"110";"0";"40225";"110";"32703";"7522";"N";"25940";"1945";"2708";"2110";"0";"0";"13:31:39";"06/12/2016"
"09/02/2020";"00:29:38";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"PR";"79618";"INDIANÓPOLIS";"79618";"INDIANÓPOLIS";"149";"11";"Prefeito";"3803";"14";"0";"3803";"14";"3382";"421";"N";"3260";"37";"85";"0";"0";"0";"17:54:01";"02/10/2016"
"09/02/2020";"00:29:38";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"PR";"74098";"ALTO PARANÁ";"74098";"ALTO PARANÁ";"87";"11";"Prefeito";"10325";"32";"0";"10325";"32";"8638";"1687";"N";"7973";"177";"488";"0";"0";"0";"17:32:59";"02/10/2016"
"09/02/2020";"00:29:38";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"PR";"78670";"SÃO CARLOS DO IVAÍ";"78670";"SÃO CARLOS DO IVAÍ";"100";"13";"Vereador";"5248";"15";"0";"5248";"15";"4640";"608";"N";"4298";"61";"85";"196";"0";"0";"18:07:59";"02/10/2016"
"09/02/2020";"00:29:38";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"PR";"75280";"CORUMBATAÍ DO SUL";"75280";"CORUMBATAÍ DO SUL";"133";"11";"Prefeito";"3732";"15";"0";"3732";"15";"3257";"475";"N";"3107";"41";"109";"0";"0";"0";"17:25:19";"02/10/2016"
"09/02/2020";"00:29:38";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"PR";"75280";"CORUMBATAÍ DO SUL";"75280";"CORUMBATAÍ DO SUL";"133";"13";"Vereador";"3732";"15";"0";"3732";"15";"3257";"475";"N";"2952";"30";"79";"196";"0";"0";"17:25:19";"02/10/2016"
"09/02/2020";"00:29:38";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"PR";"75094";"CLEVELÂNDIA";"75094";"CLEVELÂNDIA";"47";"11";"Prefeito";"13786";"43";"0";"13786";"43";"11013";"2773";"N";"10476";"181";"356";"0";"0";"0";"17:25:04";"02/10/2016"
"09/02/2020";"00:29:38";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"PR";"79359";"UMUARAMA";"79359";"UMUARAMA";"89";"11";"Prefeito";"42955";"127";"2";"42955";"127";"33205";"9750";"N";"29508";"1465";"2232";"0";"0";"0";"17:52:52";"02/10/2016"
"09/02/2020";"00:29:38";"2016";"2";"Eleição Ordinária";"2";"221";"ELEIÇÕES MUNICIPAIS 2016";"30/10/2016";"M";"PR";"77771";"PONTA GROSSA";"77771";"PONTA GROSSA";"14";"11";"Prefeito";"43879";"133";"44";"43879";"133";"37832";"6047";"N";"34034";"1268";"2530";"0";"0";"0";"18:06:22";"30/10/2016"
"09/02/2020";"00:29:38";"2016";"2";"Eleição Ordinária";"2";"221";"ELEIÇÕES MUNICIPAIS 2016";"30/10/2016";"M";"PR";"77771";"PONTA GROSSA";"77771";"PONTA GROSSA";"15";"11";"Prefeito";"39304";"127";"3";"39304";"127";"34428";"4876";"N";"31164";"1104";"2160";"0";"0";"0";"18:06:22";"30/10/2016"
"09/02/2020";"00:29:38";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"PR";"75302";"ESPERANÇA NOVA";"75302";"ESPERANÇA NOVA";"135";"13";"Vereador";"1988";"7";"0";"1988";"7";"1864";"124";"N";"1764";"6";"16";"78";"0";"0";"17:13:42";"02/10/2016"
